============Overall============
1566 templates in total. 566 attributes in total. 1247 values in total. 8010 extractions in total. ============Template============
#VALUE#\Qs the s\E#ATTRIBUTE#	125
#ATTRIBUTE#\Q and serv\E#VALUE#	478
#ATTRIBUTE#\Q were too \E#VALUE#	39
#ATTRIBUTE#\Q wasn't that \E#VALUE#	244
#VALUE#\Q with wasabi \E#ATTRIBUTE#	41
#ATTRIBUTE#\Q was top \E#VALUE#	39
\Q\E#VALUE#\Q \E#ATTRIBUTE#\Qs.\E	274
#VALUE#\Q was fast and \E#ATTRIBUTE#	52
#ATTRIBUTE#\Q for break\E#VALUE#	158
#VALUE#\Qes on the \E#ATTRIBUTE#	41
#ATTRIBUTE#\Q can be pretty \E#VALUE#	11
#ATTRIBUTE#\Qing for 30 \E#VALUE#	22
#ATTRIBUTE#\Qs of r\E#VALUE#	86
#ATTRIBUTE#\Q - the \E#VALUE#	215
#ATTRIBUTE#\Q as the \E#VALUE#	460
#ATTRIBUTE#\Q was just as \E#VALUE#	60
#ATTRIBUTE#\Q to our \E#VALUE#	133
#ATTRIBUTE#\Q - g\E#VALUE#	46
#VALUE#\Q out this \E#ATTRIBUTE#	163
#VALUE#\Q is very \E#ATTRIBUTE#	729
#ATTRIBUTE#\Q in little \E#VALUE#	98
#VALUE#\Q is just \E#ATTRIBUTE#	70
\Q\E#VALUE#\Q it.\E	141
#ATTRIBUTE#\Q is so g\E#VALUE#	260
#ATTRIBUTE#\Q with this \E#VALUE#	123
#ATTRIBUTE#\Qed at a \E#VALUE#	44
#VALUE#\Qe of the \E#ATTRIBUTE#	2099
#ATTRIBUTE#\Q but well \E#VALUE#	133
#VALUE#\Q is as \E#ATTRIBUTE#	148
#ATTRIBUTE#\Q on the \E#VALUE#	3436
\Qgreat f\E#VALUE#\Q.\E	37
#ATTRIBUTE#\Q for about 40 \E#VALUE#	33
#VALUE#\Q so much about this \E#ATTRIBUTE#	76
#VALUE#\Qs and french \E#ATTRIBUTE#	57
\Q\E#VALUE#\Q service.\E	201
#VALUE#\Q from my \E#ATTRIBUTE#	34
\Qthe se\E#ATTRIBUTE#\Q was \E#VALUE#\Q.\E	47
#ATTRIBUTE#\Q can be \E#VALUE#	896
#VALUE#\Q to go for \E#ATTRIBUTE#	88
#VALUE#\Q rack of baby back \E#ATTRIBUTE#	208
#ATTRIBUTE#\Q ribs and \E#VALUE#	36
#VALUE#\Q & the \E#ATTRIBUTE#	33
#ATTRIBUTE#\Q are pretty \E#VALUE#	450
#ATTRIBUTE#\Q for about an \E#VALUE#	41
#ATTRIBUTE#\Q was e\E#VALUE#	1091
#ATTRIBUTE#\Q a great \E#VALUE#	143
#ATTRIBUTE#\Q was incredibly \E#VALUE#	161
#VALUE#\Q the same \E#ATTRIBUTE#	33
#ATTRIBUTE#\Q is awes\E#VALUE#	142
#ATTRIBUTE#\Q, but not \E#VALUE#	505
#VALUE#\Q was al\E#ATTRIBUTE#	39
#VALUE#\Qs on this \E#ATTRIBUTE#	65
#ATTRIBUTE#\Q but this \E#VALUE#	37
#ATTRIBUTE#\Q that the \E#VALUE#	135
#ATTRIBUTE#\Q as g\E#VALUE#	167
#VALUE#\Q is extremely \E#ATTRIBUTE#	54
#ATTRIBUTE#\Q back to \E#VALUE#	344
#VALUE#\Q when we \E#ATTRIBUTE#	125
#ATTRIBUTE#\Q of r\E#VALUE#	961
#ATTRIBUTE#\Q a couple \E#VALUE#	83
#ATTRIBUTE#\Q on a \E#VALUE#	1591
#VALUE#\Q to your \E#ATTRIBUTE#	119
#VALUE#\Q for this \E#ATTRIBUTE#	1006
#VALUE#\Q of my \E#ATTRIBUTE#	474
#ATTRIBUTE#\Q can get \E#VALUE#	438
#VALUE#\Q on a friday \E#ATTRIBUTE#	121
#ATTRIBUTE#\Q not the \E#VALUE#	45
#ATTRIBUTE#\Q must be \E#VALUE#	158
#ATTRIBUTE#\Q and their \E#VALUE#	130
\Qi \E#ATTRIBUTE#\Q this \E#VALUE#\Q.\E	159
#VALUE#\Q was not \E#ATTRIBUTE#	101
\QÊSo \E#VALUE#\Q.\E	26
#VALUE#\Q and mac \E#ATTRIBUTE#	62
#ATTRIBUTE#\Qed for about 30 \E#VALUE#	32
\Qnot \E#VALUE#\Q.\E	95
#ATTRIBUTE#\Qs in san \E#VALUE#	132
#VALUE#\Q while you \E#ATTRIBUTE#	163
#ATTRIBUTE#\Q for some \E#VALUE#	132
#ATTRIBUTE#\Q, but this \E#VALUE#	122
#ATTRIBUTE#\Q almost 2 \E#VALUE#	37
#VALUE#\Q dish of the \E#ATTRIBUTE#	185
#ATTRIBUTE#\Q the food was \E#VALUE#	34
\Q\E#VALUE#\Qed caramel.\E	34
#ATTRIBUTE#\Q is g\E#VALUE#	4688
#ATTRIBUTE#\Q into the \E#VALUE#	92
#VALUE#\Q with my \E#ATTRIBUTE#	230
#VALUE#\Qnds and i \E#ATTRIBUTE#	85
#VALUE#\Q on your \E#ATTRIBUTE#	105
#ATTRIBUTE#\Q, but no\E#VALUE#	97
\Qthe \E#VALUE#\Q was excellent.\E	38
#VALUE#\Q in the \E#ATTRIBUTE#	2140
#VALUE#\Q a long l\E#ATTRIBUTE#	106
#ATTRIBUTE#\Q during peak \E#VALUE#	109
#ATTRIBUTE#\Q and whipped \E#VALUE#	36
#ATTRIBUTE#\Q that i \E#VALUE#	161
#ATTRIBUTE#\Q was only 15 \E#VALUE#	25
#ATTRIBUTE#\Q belly was \E#VALUE#	135
\Q\E#VALUE#\Q \E#ATTRIBUTE#\Q.\E	3017
\Qit was \E#VALUE#\Q!\E	57
#ATTRIBUTE#\Q, great serv\E#VALUE#	117
#ATTRIBUTE#\Q and n\E#VALUE#	280
#VALUE#\Qing about this \E#ATTRIBUTE#	316
\Q\E#VALUE#\Q.\E	1863
#ATTRIBUTE#\Qed for 45 \E#VALUE#	85
#ATTRIBUTE#\Q with great \E#VALUE#	172
#ATTRIBUTE#\Q more than 10 \E#VALUE#	58
\QÊGreat \E#VALUE#\Q.\E	42
#ATTRIBUTE#\Q has al\E#VALUE#	159
#VALUE#\Qs about this \E#ATTRIBUTE#	278
#VALUE#\Q and the bbq \E#ATTRIBUTE#	55
#ATTRIBUTE#\Qs that are \E#VALUE#	23
#ATTRIBUTE#\Q were also \E#VALUE#	166
#ATTRIBUTE#\Q on a saturday \E#VALUE#	213
#VALUE#\Q and had to \E#ATTRIBUTE#	33
#ATTRIBUTE#\Q because of the \E#VALUE#	98
#VALUE#\Q the wait and the \E#ATTRIBUTE#	33
#ATTRIBUTE#\Q from the \E#VALUE#	557
#ATTRIBUTE#\Q baby back \E#VALUE#	215
#ATTRIBUTE#\Q here are \E#VALUE#	185
#ATTRIBUTE#\Q was too \E#VALUE#	527
#VALUE#\Q on the food ne\E#ATTRIBUTE#	57
\Q\E#ATTRIBUTE#\Q this \E#VALUE#\Q!\E	69
#ATTRIBUTE#\Q, the f\E#VALUE#	308
#VALUE#\Q was a bit \E#ATTRIBUTE#	58
#ATTRIBUTE#\Q to the \E#VALUE#	777
#VALUE#\Q standing in \E#ATTRIBUTE#	165
#VALUE#\Q chop with pomegranate currant \E#ATTRIBUTE#	40
#ATTRIBUTE#\Qed about 45 \E#VALUE#	252
#VALUE#\Q for the \E#ATTRIBUTE#	2527
\Qgr\E#VALUE#\Q \E#ATTRIBUTE#\Q!\E	167
#VALUE#\Q the wait in l\E#ATTRIBUTE#	39
#ATTRIBUTE#\Q is really \E#VALUE#	2027
\Qthe \E#VALUE#\Q is amazing.\E	35
\Qthis \E#VALUE#\Q is great.\E	130
#ATTRIBUTE#\Q, but w\E#VALUE#	35
#ATTRIBUTE#\Qs were a \E#VALUE#	40
#ATTRIBUTE#\Q is fan\E#VALUE#	186
\Qthe \E#VALUE#\Q was great.\E	100
#ATTRIBUTE#\Q about 25 \E#VALUE#	167
#VALUE#\Q is worth \E#ATTRIBUTE#	98
#ATTRIBUTE#\Q was actually pretty \E#VALUE#	23
#VALUE#\Q wasn't too \E#ATTRIBUTE#	109
#VALUE#\Q i've ever \E#ATTRIBUTE#	210
#ATTRIBUTE#\Q was inc\E#VALUE#	174
#ATTRIBUTE#\Q is always gr\E#VALUE#	97
#VALUE#\Q amount of \E#ATTRIBUTE#	1262
\Qthe s\E#ATTRIBUTE#\Q was \E#VALUE#\Q.\E	154
#VALUE#\Q for good \E#ATTRIBUTE#	34
#ATTRIBUTE#\Qs were gr\E#VALUE#	33
#ATTRIBUTE#\Q and a half \E#VALUE#	82
#ATTRIBUTE#\Qs in los \E#VALUE#	173
#ATTRIBUTE#\Q with my \E#VALUE#	198
#VALUE#\Q a l\E#ATTRIBUTE#	654
#VALUE#\Q of people \E#ATTRIBUTE#	330
#ATTRIBUTE#\Q were cooked \E#VALUE#	118
#ATTRIBUTE#\Qed almost 2 \E#VALUE#	22
#ATTRIBUTE#\Q a lot of \E#VALUE#	82
#ATTRIBUTE#\Q for our \E#VALUE#	500
#VALUE#\Q check this \E#ATTRIBUTE#	22
#VALUE#\Qing at the \E#ATTRIBUTE#	295
#VALUE#\Q has the best \E#ATTRIBUTE#	146
#ATTRIBUTE#\Q to an \E#VALUE#	36
#ATTRIBUTE#\Q buns were \E#VALUE#	211
#VALUE#\Q roast beef \E#ATTRIBUTE#	129
#VALUE#\Qs because the \E#ATTRIBUTE#	115
#ATTRIBUTE#\Q less than 10 \E#VALUE#	36
#VALUE#\Qness of the \E#ATTRIBUTE#	460
#VALUE#\Q has al\E#ATTRIBUTE#	36
#ATTRIBUTE#\Q is way too \E#VALUE#	28
#ATTRIBUTE#\Q of n\E#VALUE#	54
#VALUE#\Q from the \E#ATTRIBUTE#	519
#ATTRIBUTE#\Q over the \E#VALUE#	108
#VALUE#\Qs is the \E#ATTRIBUTE#	317
#ATTRIBUTE#\Q with some \E#VALUE#	243
#VALUE#\Qd for the \E#ATTRIBUTE#	39
#ATTRIBUTE#\Q were really g\E#VALUE#	52
\Qi was \E#VALUE#\Q.\E	51
#ATTRIBUTE#\Q here is very \E#VALUE#	133
#ATTRIBUTE#\Qing off the \E#VALUE#	186
#ATTRIBUTE#\Q to come \E#VALUE#	597
#ATTRIBUTE#\Q is soooo \E#VALUE#	146
#ATTRIBUTE#\Q the hirata \E#VALUE#	51
#VALUE#\Q as i \E#ATTRIBUTE#	51
#VALUE#\Q to have \E#ATTRIBUTE#	93
#ATTRIBUTE#\Q are g\E#VALUE#	606
#ATTRIBUTE#\Qs are so \E#VALUE#	503
#ATTRIBUTE#\Q place in \E#VALUE#	95
#VALUE#\Q so much \E#ATTRIBUTE#	42
#ATTRIBUTE#\Q is absolutely \E#VALUE#	303
#VALUE#\Q bowls of \E#ATTRIBUTE#	24
#VALUE#\Q that was \E#ATTRIBUTE#	86
#VALUE#\Q a little \E#ATTRIBUTE#	51
#ATTRIBUTE#\Qs are the \E#VALUE#	120
#ATTRIBUTE#\Q to go with \E#VALUE#	40
#ATTRIBUTE#\Q bbq in san \E#VALUE#	170
#VALUE#\Q over an \E#ATTRIBUTE#	46
#VALUE#\Qs a long \E#ATTRIBUTE#	78
#ATTRIBUTE#\Q and french \E#VALUE#	183
#VALUE#\Q but nothing \E#ATTRIBUTE#	25
#ATTRIBUTE#\Q of f\E#VALUE#	1176
#ATTRIBUTE#\Q the buttermilk \E#VALUE#	44
#VALUE#\Q back to this \E#ATTRIBUTE#	169
#VALUE#\Qed for our \E#ATTRIBUTE#	96
\Q\E#VALUE#\Q food!\E	114
#ATTRIBUTE#\Q was also \E#VALUE#	552
\Q\E#VALUE#\Q was \E#ATTRIBUTE#\Q.\E	184
#ATTRIBUTE#\Q and this \E#VALUE#	127
#ATTRIBUTE#\Q places in \E#VALUE#	33
#ATTRIBUTE#\Qes are g\E#VALUE#	189
#ATTRIBUTE#\Q my first \E#VALUE#	114
\QÊG\E#VALUE#\Q \E#ATTRIBUTE#\Q.\E	104
#ATTRIBUTE#\Q on a monday \E#VALUE#	33
#VALUE#\Q part of this \E#ATTRIBUTE#	12
#ATTRIBUTE#\Qs out the \E#VALUE#	216
#ATTRIBUTE#\Q is amazingly \E#VALUE#	25
#VALUE#\Q korean bbq \E#ATTRIBUTE#	317
#ATTRIBUTE#\Q was super \E#VALUE#	855
#ATTRIBUTE#\Q here is really \E#VALUE#	38
#VALUE#\Q variety of \E#ATTRIBUTE#	246
#VALUE#\Q food and s\E#ATTRIBUTE#	152
#ATTRIBUTE#\Q part of the \E#VALUE#	288
#ATTRIBUTE#\Q at least an \E#VALUE#	66
#ATTRIBUTE#\Q on a friday \E#VALUE#	186
#ATTRIBUTE#\Q on this \E#VALUE#	128
#VALUE#\Q can get \E#ATTRIBUTE#	84
#VALUE#\Q and a \E#ATTRIBUTE#	1275
#ATTRIBUTE#\Q for 20 \E#VALUE#	264
#VALUE#\Q at the sushi \E#ATTRIBUTE#	189
#VALUE#\Qy and the \E#ATTRIBUTE#	185
#ATTRIBUTE#\Q and 2 \E#VALUE#	104
#ATTRIBUTE#\Q because the \E#VALUE#	279
#VALUE#\Q service and \E#ATTRIBUTE#	215
#ATTRIBUTE#\Q to try this \E#VALUE#	36
#ATTRIBUTE#\Q in a long \E#VALUE#	212
#VALUE#\Q worth the \E#ATTRIBUTE#	992
#ATTRIBUTE#\Q hit the \E#VALUE#	38
#ATTRIBUTE#\Qing on the \E#VALUE#	469
#VALUE#\Q and very \E#ATTRIBUTE#	157
#ATTRIBUTE#\Q are super \E#VALUE#	132
#ATTRIBUTE#\Q, a g\E#VALUE#	54
#ATTRIBUTE#\Q over an \E#VALUE#	291
#ATTRIBUTE#\Q for f\E#VALUE#	53
#ATTRIBUTE#\Q for 40 \E#VALUE#	134
#ATTRIBUTE#\Q and roasted \E#VALUE#	106
\Qgr\E#VALUE#\Q food.\E	111
#ATTRIBUTE#\Q from a \E#VALUE#	38
#ATTRIBUTE#\Q down and \E#VALUE#	47
#VALUE#\Q but not the \E#ATTRIBUTE#	118
#VALUE#\Q to check this \E#ATTRIBUTE#	92
#ATTRIBUTE#\Q are very \E#VALUE#	716
#VALUE#\Q not have to \E#ATTRIBUTE#	41
#VALUE#\Q it's the \E#ATTRIBUTE#	85
#ATTRIBUTE#\Qs are pretty g\E#VALUE#	46
#ATTRIBUTE#\Q has a \E#VALUE#	555
#ATTRIBUTE#\Q way to \E#VALUE#	55
#VALUE#\Q not the \E#ATTRIBUTE#	49
#ATTRIBUTE#\Q was nice and \E#VALUE#	175
#VALUE#\Q here was \E#ATTRIBUTE#	66
#VALUE#\Q so the \E#ATTRIBUTE#	145
#VALUE#\Q piece of \E#ATTRIBUTE#	92
#ATTRIBUTE#\Qing in a \E#VALUE#	183
#ATTRIBUTE#\Q place for a \E#VALUE#	84
\Qthe \E#VALUE#\Q is great.\E	100
#VALUE#\Q waiting in \E#ATTRIBUTE#	677
#ATTRIBUTE#\Qs with a \E#VALUE#	136
#VALUE#\Q food, good \E#ATTRIBUTE#	84
#ATTRIBUTE#\Q is sooo \E#VALUE#	164
#VALUE#\Q and sour \E#ATTRIBUTE#	193
#VALUE#\Q way to end the \E#ATTRIBUTE#	135
#ATTRIBUTE#\Q a good \E#VALUE#	128
#ATTRIBUTE#\Q right off the \E#VALUE#	86
#VALUE#\Q has been \E#ATTRIBUTE#	48
#ATTRIBUTE#\Qs on the \E#VALUE#	279
#VALUE#\Q wait in \E#ATTRIBUTE#	191
#ATTRIBUTE#\Q recommend this \E#VALUE#	182
#ATTRIBUTE#\Q had a g\E#VALUE#	33
#ATTRIBUTE#\Q on my \E#VALUE#	157
#ATTRIBUTE#\Q is exc\E#VALUE#	344
#ATTRIBUTE#\Q is worth \E#VALUE#	116
#VALUE#\Qs were so \E#ATTRIBUTE#	63
#ATTRIBUTE#\Q was fan\E#VALUE#	179
#VALUE#\Q is quite \E#ATTRIBUTE#	131
#ATTRIBUTE#\Qed for an \E#VALUE#	78
\Q\E#ATTRIBUTE#\Q this \E#VALUE#\Q.\E	61
#ATTRIBUTE#\Q we were \E#VALUE#	118
#ATTRIBUTE#\Q is pretty \E#VALUE#	2231
#ATTRIBUTE#\Q want to come \E#VALUE#	27
#ATTRIBUTE#\Q be going \E#VALUE#	141
#ATTRIBUTE#\Q too much f\E#VALUE#	100
#ATTRIBUTE#\Q the baby back \E#VALUE#	148
#VALUE#\Q over the \E#ATTRIBUTE#	63
#ATTRIBUTE#\Q but the \E#VALUE#	696
#VALUE#\Q and bbq \E#ATTRIBUTE#	98
#VALUE#\Q and my \E#ATTRIBUTE#	141
#ATTRIBUTE#\Q and great \E#VALUE#	301
#ATTRIBUTE#\Q are really \E#VALUE#	337
#ATTRIBUTE#\Q lavender ice \E#VALUE#	132
\Qthe s\E#ATTRIBUTE#\Q is \E#VALUE#\Q.\E	104
#ATTRIBUTE#\Q was exc\E#VALUE#	547
#ATTRIBUTE#\Q half an \E#VALUE#	50
#ATTRIBUTE#\Q are so \E#VALUE#	558
#ATTRIBUTE#\Q was not too \E#VALUE#	75
#ATTRIBUTE#\Q for ice \E#VALUE#	95
\Qthis \E#VALUE#\Q is amazing!\E	83
#VALUE#\Q some of the \E#ATTRIBUTE#	66
\Qlove this \E#VALUE#\Q!\E	201
#ATTRIBUTE#\Q for 10 \E#VALUE#	34
\Qthe \E#ATTRIBUTE#\Qs are \E#VALUE#\Q.\E	146
#VALUE#\Q baby back rib \E#ATTRIBUTE#	17
#VALUE#\Q bowl of \E#ATTRIBUTE#	878
#ATTRIBUTE#\Q is the best \E#VALUE#	36
#VALUE#\Q would be \E#ATTRIBUTE#	99
#ATTRIBUTE#\Q was the \E#VALUE#	674
#ATTRIBUTE#\Q by the \E#VALUE#	237
#ATTRIBUTE#\Q was very very \E#VALUE#	24
#VALUE#\Q try this \E#ATTRIBUTE#	22
#ATTRIBUTE#\Q was perfectly \E#VALUE#	90
#ATTRIBUTE#\Q amount of \E#VALUE#	357
#VALUE#\Q with your \E#ATTRIBUTE#	100
#VALUE#\Qs to get a \E#ATTRIBUTE#	53
#VALUE#\Qs for our \E#ATTRIBUTE#	50
#ATTRIBUTE#\Qed about 30 \E#VALUE#	351
#ATTRIBUTE#\Q has a g\E#VALUE#	95
#VALUE#\Q for your \E#ATTRIBUTE#	368
#VALUE#\Q which was \E#ATTRIBUTE#	129
#VALUE#\Qs for a \E#ATTRIBUTE#	335
#ATTRIBUTE#\Q are really g\E#VALUE#	47
#VALUE#\Q in this \E#ATTRIBUTE#	256
#ATTRIBUTE#\Q here for my \E#VALUE#	90
#VALUE#\Q the long l\E#ATTRIBUTE#	101
#VALUE#\Q is not \E#ATTRIBUTE#	112
#ATTRIBUTE#\Qed about 10 \E#VALUE#	243
#VALUE#\Q with a few \E#ATTRIBUTE#	99
#VALUE#\Q and beef \E#ATTRIBUTE#	183
#ATTRIBUTE#\Q to a \E#VALUE#	131
#ATTRIBUTE#\Q for a few \E#VALUE#	94
\Q\E#VALUE#\Q this \E#ATTRIBUTE#\Q.\E	189
\QÊThe \E#ATTRIBUTE#\Q was \E#VALUE#\Q.\E	241
\Qg\E#VALUE#\Q.\E	59
\Qthis \E#VALUE#\Q is amazing.\E	154
#ATTRIBUTE#\Q is super \E#VALUE#	1106
#VALUE#\Q is still \E#ATTRIBUTE#	99
#ATTRIBUTE#\Q are too \E#VALUE#	125
#VALUE#\Qs were very \E#ATTRIBUTE#	112
#ATTRIBUTE#\Q places to \E#VALUE#	112
#ATTRIBUTE#\Q is actually \E#VALUE#	22
#ATTRIBUTE#\Q is usually \E#VALUE#	357
#ATTRIBUTE#\Q of bbq \E#VALUE#	108
#VALUE#\Q is so \E#ATTRIBUTE#	707
#ATTRIBUTE#\Qs of the \E#VALUE#	273
#ATTRIBUTE#\Q in los \E#VALUE#	372
#VALUE#\Q is a bit \E#ATTRIBUTE#	54
#VALUE#\Q and we \E#ATTRIBUTE#	141
#VALUE#\Q it was \E#ATTRIBUTE#	166
#ATTRIBUTE#\Q back and \E#VALUE#	406
\Qi \E#VALUE#\Q this place.\E	313
#VALUE#\Q, the s\E#ATTRIBUTE#	216
#ATTRIBUTE#\Q was not \E#VALUE#	413
#ATTRIBUTE#\Q is ridiculously \E#VALUE#	192
#ATTRIBUTE#\Q the m\E#VALUE#	70
\QÊThe \E#ATTRIBUTE#\Q is \E#VALUE#\Q.\E	150
#VALUE#\Q chinese sea\E#ATTRIBUTE#	22
#ATTRIBUTE#\Q which was \E#VALUE#	444
#ATTRIBUTE#\Q instead of \E#VALUE#	116
#VALUE#\Q right a\E#ATTRIBUTE#	139
#ATTRIBUTE#\Q the f\E#VALUE#	769
#VALUE#\Q & s\E#ATTRIBUTE#	47
#VALUE#\Q from this \E#ATTRIBUTE#	319
\Qserv\E#VALUE#\Q was \E#ATTRIBUTE#\Q.\E	45
#ATTRIBUTE#\Q thing on the \E#VALUE#	95
#ATTRIBUTE#\Q in san \E#VALUE#	636
#ATTRIBUTE#\Qs are ridiculously \E#VALUE#	92
\Q\E#VALUE#\Q?\E	223
#VALUE#\Q came out \E#ATTRIBUTE#	68
#ATTRIBUTE#\Qed in the \E#VALUE#	183
#VALUE#\Qs are pretty \E#ATTRIBUTE#	193
#ATTRIBUTE#\Qed about 5 \E#VALUE#	66
#VALUE#\Q was the \E#ATTRIBUTE#	427
#VALUE#\Q and great \E#ATTRIBUTE#	407
#VALUE#\Q and chicken \E#ATTRIBUTE#	35
#VALUE#\Q to find a \E#ATTRIBUTE#	96
#ATTRIBUTE#\Qed for about an \E#VALUE#	23
#VALUE#\Q dip beef \E#ATTRIBUTE#	15
\Qi love \E#VALUE#\Qs \E#ATTRIBUTE#\Q!\E	103
#VALUE#\Q but i \E#ATTRIBUTE#	124
#ATTRIBUTE#\Qs have a \E#VALUE#	126
#VALUE#\Q ass l\E#ATTRIBUTE#	86
#ATTRIBUTE#\Qed for 20 \E#VALUE#	27
#ATTRIBUTE#\Q as everyone \E#VALUE#	105
#VALUE#\Q, it was \E#ATTRIBUTE#	148
#ATTRIBUTE#\Q in that \E#VALUE#	218
#ATTRIBUTE#\Q of m\E#VALUE#	69
#ATTRIBUTE#\Qs here are \E#VALUE#	182
#VALUE#\Qed for a \E#ATTRIBUTE#	34
#VALUE#\Qing all the \E#ATTRIBUTE#	131
#ATTRIBUTE#\Qed in my \E#VALUE#	234
#VALUE#\Q itself was \E#ATTRIBUTE#	48
#VALUE#\Q in their \E#ATTRIBUTE#	129
#ATTRIBUTE#\Qs and i \E#VALUE#	361
#VALUE#\Qful and the \E#ATTRIBUTE#	37
#ATTRIBUTE#\Q in front of the \E#VALUE#	35
#ATTRIBUTE#\Q in the long \E#VALUE#	140
#ATTRIBUTE#\Q is very g\E#VALUE#	250
#VALUE#\Q, and this \E#ATTRIBUTE#	103
#ATTRIBUTE#\Q i have ever \E#VALUE#	307
#VALUE#\Q dipped s\E#ATTRIBUTE#	259
#ATTRIBUTE#\Q was really g\E#VALUE#	483
#ATTRIBUTE#\Q, it was \E#VALUE#	321
#ATTRIBUTE#\Q is a little \E#VALUE#	422
#ATTRIBUTE#\Q was good, \E#VALUE#	61
#ATTRIBUTE#\Q lavender and salted \E#VALUE#	29
\Qi \E#ATTRIBUTE#\Q this \E#VALUE#\Q!\E	106
#VALUE#\Q ice cream \E#ATTRIBUTE#	779
#ATTRIBUTE#\Q is also \E#VALUE#	419
#ATTRIBUTE#\Q the chicken and \E#VALUE#	34
#ATTRIBUTE#\Q were super \E#VALUE#	33
#ATTRIBUTE#\Q, the serv\E#VALUE#	57
#ATTRIBUTE#\Q in line to \E#VALUE#	89
#ATTRIBUTE#\Q the bruxie \E#VALUE#	38
#ATTRIBUTE#\Q mexican f\E#VALUE#	44
#VALUE#\Qly and the \E#ATTRIBUTE#	215
#ATTRIBUTE#\Q is a gr\E#VALUE#	82
#ATTRIBUTE#\Q to wait in \E#VALUE#	129
#VALUE#\Q is that the \E#ATTRIBUTE#	104
#ATTRIBUTE#\Q and the f\E#VALUE#	244
\Q\E#ATTRIBUTE#\Qs are \E#VALUE#\Q.\E	63
#ATTRIBUTE#\Q line of \E#VALUE#	39
#VALUE#\Q stuffed french \E#ATTRIBUTE#	18
#VALUE#\Q mustard s\E#ATTRIBUTE#	33
#VALUE#\Q for an \E#ATTRIBUTE#	90
#ATTRIBUTE#\Q at this \E#VALUE#	355
#ATTRIBUTE#\Qed about 15 \E#VALUE#	320
#ATTRIBUTE#\Q the red velvet \E#VALUE#	89
#ATTRIBUTE#\Q is gr\E#VALUE#	2554
#VALUE#\Q french dipped \E#ATTRIBUTE#	256
#ATTRIBUTE#\Q is much \E#VALUE#	120
#VALUE#\Q because the \E#ATTRIBUTE#	528
#ATTRIBUTE#\Qs are super \E#VALUE#	131
#ATTRIBUTE#\Q of their \E#VALUE#	217
#ATTRIBUTE#\Q as many \E#VALUE#	101
#ATTRIBUTE#\Q, but it's \E#VALUE#	223
#ATTRIBUTE#\Q, which is \E#VALUE#	155
#ATTRIBUTE#\Qed caramel ice \E#VALUE#	596
#VALUE#\Q watermelon iced \E#ATTRIBUTE#	41
#ATTRIBUTE#\Qs are on the \E#VALUE#	67
#VALUE#\Q and delicious \E#ATTRIBUTE#	149
#VALUE#\Q for my \E#ATTRIBUTE#	1214
#ATTRIBUTE#\Q the salted \E#VALUE#	157
\Q\E#VALUE#\Q the \E#ATTRIBUTE#\Q.\E	270
#ATTRIBUTE#\Q, but nothing \E#VALUE#	95
#ATTRIBUTE#\Q and salted \E#VALUE#	139
\Qi love \E#VALUE#\Qs \E#ATTRIBUTE#\Q.\E	151
#VALUE#\Q was really \E#ATTRIBUTE#	855
#ATTRIBUTE#\Qs of this \E#VALUE#	119
#ATTRIBUTE#\Qs were too \E#VALUE#	39
#ATTRIBUTE#\Q are always \E#VALUE#	247
#ATTRIBUTE#\Q place to \E#VALUE#	353
#VALUE#\Qs on the \E#ATTRIBUTE#	828
#ATTRIBUTE#\Q before we were \E#VALUE#	87
#VALUE#\Q in s\E#ATTRIBUTE#	107
#ATTRIBUTE#\Q within 10 \E#VALUE#	88
#VALUE#\Q when the \E#ATTRIBUTE#	99
\Q\E#ATTRIBUTE#\Q \E#VALUE#\Q!\E	425
#ATTRIBUTE#\Q to have \E#VALUE#	138
#VALUE#\Q and honey \E#ATTRIBUTE#	120
#VALUE#\Qs are very \E#ATTRIBUTE#	141
#ATTRIBUTE#\Q chop with pomegranate currant \E#VALUE#	40
#ATTRIBUTE#\Q bowl of \E#VALUE#	235
#VALUE#\Q at this \E#ATTRIBUTE#	646
\Qg\E#VALUE#\Q \E#ATTRIBUTE#\Q!\E	264
#ATTRIBUTE#\Qs are al\E#VALUE#	242
#VALUE#\Q is al\E#ATTRIBUTE#	1204
#VALUE#\Q and baked \E#ATTRIBUTE#	122
#VALUE#\Q were so \E#ATTRIBUTE#	118
#ATTRIBUTE#\Qs are pretty \E#VALUE#	595
#ATTRIBUTE#\Q, but i don't \E#VALUE#	44
#ATTRIBUTE#\Q pork belly \E#VALUE#	281
#ATTRIBUTE#\Q some other \E#VALUE#	136
#ATTRIBUTE#\Q that is \E#VALUE#	196
#ATTRIBUTE#\Qing to be s\E#VALUE#	213
#VALUE#\Q and cole\E#ATTRIBUTE#	138
#ATTRIBUTE#\Q is crazy \E#VALUE#	74
\Q\E#ATTRIBUTE#\Q: \E#VALUE#\Q.\E	26
#ATTRIBUTE#\Q but not gr\E#VALUE#	150
#ATTRIBUTE#\Q was one of the \E#VALUE#	24
#ATTRIBUTE#\Q is the \E#VALUE#	2062
#ATTRIBUTE#\Q is on the \E#VALUE#	134
#ATTRIBUTE#\Q of ice \E#VALUE#	260
#ATTRIBUTE#\Q was as \E#VALUE#	137
#VALUE#\Q of ice \E#ATTRIBUTE#	199
\Qthis \E#VALUE#\Q is \E#ATTRIBUTE#\Q!\E	99
